date,USD,JPY,CHF,GBP,EUR
2015-12-18,1.0836,131.6,1.0768,0.72666,1.0
2015-12-21,1.087,131.93,1.0804,0.72985,1.0
2015-12-22,1.0952,132.42,1.0818,0.7362,1.0
2015-12-23,1.0916,131.92,1.0812,0.733,1.0
2015-12-24,1.0947,131.83,1.0806,0.7342,1.0
2015-12-28,1.0962,132.05,1.0838,0.73535,1.0
2015-12-29,1.0952,131.88,1.0846,0.74005,1.0
2015-12-30,1.0926,131.66,1.0814,0.73799,1.0
2015-12-31,1.0887,131.07,1.0835,0.73395,1.0
2016-01-04,1.0898,129.78,1.0891,0.7381,1.0
2016-01-05,1.0746,127.88,1.0847,0.73235,1.0
2016-01-06,1.0742,127.19,1.0846,0.7344,1.0
2016-01-07,1.0868,127.74,1.0875,0.74545,1.0
2016-01-08,1.0861,128.51,1.086,0.74519,1.0
2016-01-11,1.0888,128.33,1.0863,0.74705,1.0
2016-01-12,1.0836,127.79,1.0855,0.7508,1.0
2016-01-13,1.0816,127.74,1.0926,0.7502,1.0
2016-01-14,1.0893,128.26,1.095,0.75703,1.0
2016-01-15,1.0914,127.8,1.0951,0.7615,1.0
2016-01-18,1.0892,127.78,1.0946,0.76263,1.0
2016-01-19,1.0868,128.12,1.0922,0.76473,1.0
2016-01-20,1.0907,127.28,1.0932,0.77,1.0
2016-01-21,1.0893,127.43,1.0949,0.77182,1.0
2016-01-22,1.0808,127.77,1.095,0.75459,1.0
2016-01-25,1.0815,128.07,1.0981,0.7589,1.0
2016-01-26,1.0837,128.22,1.1008,0.76095,1.0
2016-01-27,1.0888,128.91,1.1068,0.75965,1.0
2016-01-28,1.0903,129.62,1.1053,0.76228,1.0
2016-01-29,1.092,132.25,1.1144,0.7641,1.0
2016-02-01,1.0884,131.99,1.1096,0.761,1.0
2016-02-02,1.0919,131.84,1.1147,0.7586,1.0
2016-02-03,1.0933,130.58,1.1115,0.7533,1.0
2016-02-04,1.1206,131.49,1.1169,0.76595,1.0
2016-02-05,1.1202,130.71,1.1101,0.76975,1.0
2016-02-08,1.1101,129.11,1.1051,0.7724,1.0
2016-02-09,1.1236,129.07,1.0997,0.77945,1.0
2016-02-10,1.1257,129.42,1.096,0.77328,1.0
2016-02-11,1.1347,127.3,1.1027,0.7874,1.0
2016-02-12,1.1275,127.07,1.0989,0.77735,1.0
2016-02-15,1.118,127.6,1.1009,0.772,1.0
2016-02-16,1.1166,127.02,1.1018,0.7758,1.0
2016-02-17,1.1136,127.1,1.1034,0.77835,1.0
2016-02-18,1.1084,126.17,1.1028,0.77143,1.0
2016-02-19,1.1096,125.4,1.1017,0.77715,1.0
2016-02-22,1.1026,124.85,1.1008,0.78243,1.0
2016-02-23,1.1002,123.12,1.0921,0.77985,1.0
2016-02-24,1.0981,122.86,1.0914,0.78935,1.0
2016-02-25,1.1027,124.01,1.0935,0.7892,1.0
2016-02-26,1.1006,124.42,1.0929,0.78745,1.0
2016-02-29,1.0888,123.14,1.0914,0.7858,1.0
2016-03-01,1.0872,122.94,1.086,0.778,1.0
2016-03-02,1.0856,124.07,1.0845,0.7741,1.0
2016-03-03,1.0901,124.23,1.084,0.77435,1.0
2016-03-04,1.097,124.77,1.0898,0.77483,1.0
2016-03-07,1.0953,124.45,1.0962,0.77438,1.0
2016-03-08,1.1028,124.6,1.0952,0.77608,1.0
2016-03-09,1.0973,123.63,1.0978,0.77135,1.0
2016-03-10,1.0857,123.87,1.0941,0.76728,1.0
2016-03-11,1.109,126.17,1.0948,0.77595,1.0
2016-03-14,1.1119,126.36,1.0969,0.77428,1.0
2016-03-15,1.1109,125.36,1.0954,0.78358,1.0
2016-03-16,1.1064,125.68,1.096,0.7873,1.0
2016-03-17,1.1311,126.28,1.0959,0.78218,1.0
2016-03-18,1.1279,125.79,1.0919,0.77855,1.0
2016-03-21,1.1271,125.94,1.0916,0.78303,1.0
2016-03-22,1.1212,125.13,1.0887,0.7879,1.0
2016-03-23,1.1171,126.01,1.0894,0.78985,1.0
2016-03-24,1.1154,125.41,1.0875,0.78938,1.0
2016-03-29,1.1194,127.13,1.0915,0.7845,1.0
2016-03-30,1.1324,127.37,1.0913,0.7858,1.0
2016-03-31,1.1385,127.9,1.0931,0.79155,1.0
2016-04-01,1.1432,128.07,1.0946,0.7989,1.0
2016-04-04,1.138,126.97,1.0919,0.79738,1.0
2016-04-05,1.1367,125.81,1.0892,0.8016,1.0
2016-04-06,1.1336,125.13,1.0887,0.80808,1.0
2016-04-07,1.1364,123.15,1.0884,0.80728,1.0
2016-04-08,1.1363,123.36,1.0874,0.8073,1.0
2016-04-11,1.139,123.28,1.0877,0.8006,1.0
2016-04-12,1.1396,123.44,1.0874,0.7984,1.0
2016-04-13,1.1298,123.47,1.0887,0.79388,1.0
2016-04-14,1.1252,123.09,1.0878,0.7956,1.0
2016-04-15,1.1284,122.91,1.0919,0.79575,1.0
2016-04-18,1.1306,122.32,1.0916,0.7978,1.0
2016-04-19,1.1343,124.1,1.0922,0.78975,1.0
2016-04-20,1.1379,124.2,1.0939,0.791,1.0
2016-04-21,1.1355,124.5,1.0989,0.78693,1.0
2016-04-22,1.1263,124.86,1.0991,0.78335,1.0
2016-04-25,1.1264,124.95,1.0973,0.7764,1.0
2016-04-26,1.1287,125.45,1.1,0.77483,1.0
2016-04-27,1.1303,125.79,1.0998,0.77475,1.0
2016-04-28,1.1358,122.84,1.0974,0.77838,1.0
2016-04-29,1.1403,122.34,1.0984,0.78025,1.0
2016-05-02,1.1493,122.47,1.0999,0.78248,1.0
2016-05-03,1.1569,122.53,1.0977,0.79103,1.0
2016-05-04,1.1505,122.62,1.0993,0.79284,1.0
2016-05-05,1.1439,122.51,1.1018,0.7886,1.0
2016-05-06,1.1427,122.23,1.107,0.7885,1.0
2016-05-09,1.1395,123.39,1.1053,0.78998,1.0
2016-05-10,1.1375,124.12,1.1079,0.7876,1.0
2016-05-11,1.1409,124.09,1.1099,0.78958,1.0
2016-05-12,1.1389,124.5,1.1063,0.78888,1.0
2016-05-13,1.1348,123.56,1.1024,0.78758,1.0
2016-05-16,1.1324,123.27,1.1059,0.788,1.0
2016-05-17,1.1318,123.93,1.108,0.7815,1.0
2016-05-18,1.1279,123.38,1.1086,0.77485,1.0
2016-05-19,1.1197,123.17,1.1089,0.76585,1.0
2016-05-20,1.1219,123.81,1.1123,0.77008,1.0
2016-05-23,1.1215,122.7,1.1105,0.77443,1.0
2016-05-24,1.1168,122.56,1.1079,0.76513,1.0
2016-05-25,1.1146,122.79,1.1049,0.75925,1.0
2016-05-26,1.1168,122.93,1.1075,0.7597,1.0
2016-05-27,1.1168,122.46,1.1068,0.76245,1.0
2016-05-30,1.1139,123.85,1.1058,0.76125,1.0
2016-05-31,1.1154,123.83,1.1044,0.76185,1.0
2016-06-01,1.1174,122.07,1.1055,0.77358,1.0
2016-06-02,1.1188,121.96,1.1062,0.77335,1.0
2016-06-03,1.1154,121.47,1.105,0.77285,1.0
2016-06-06,1.1349,121.58,1.1051,0.7872,1.0
2016-06-07,1.1348,122.16,1.0979,0.7788,1.0
2016-06-08,1.1378,121.77,1.0942,0.78048,1.0
2016-06-09,1.1343,120.72,1.0916,0.78438,1.0
2016-06-10,1.1304,120.79,1.0885,0.7848,1.0
2016-06-13,1.1268,119.51,1.0888,0.79515,1.0
2016-06-14,1.1225,118.98,1.0832,0.79478,1.0
2016-06-15,1.123,119.29,1.0817,0.79158,1.0
2016-06-16,1.1174,116.65,1.0812,0.79033,1.0
2016-06-17,1.1254,117.34,1.0818,0.7877,1.0
2016-06-20,1.1332,118.57,1.0884,0.77375,1.0
2016-06-21,1.1314,118.39,1.085,0.76755,1.0
2016-06-22,1.1283,118.01,1.083,0.76793,1.0
2016-06-23,1.1389,120.38,1.0876,0.76595,1.0
2016-06-24,1.1066,113.23,1.0808,0.8075,1.0
2016-06-27,1.0998,111.8,1.0736,0.834,1.0
2016-06-28,1.1073,113.4,1.0845,0.8272,1.0
2016-06-29,1.109,113.85,1.0854,0.8255,1.0
2016-06-30,1.1102,114.05,1.0867,0.8265,1.0
2016-07-01,1.1135,114.29,1.0835,0.8383,1.0
2016-07-04,1.1138,114.29,1.0839,0.83905,1.0
2016-07-05,1.1146,113.5,1.0837,0.84997,1.0
2016-07-06,1.1069,111.48,1.0821,0.853,1.0
2016-07-07,1.108,111.9,1.082,0.85085,1.0
2016-07-08,1.107,111.17,1.0855,0.85243,1.0
2016-07-11,1.1049,113.23,1.0867,0.85097,1.0
2016-07-12,1.1092,115.29,1.0904,0.84275,1.0
2016-07-13,1.1072,115.82,1.0909,0.83398,1.0
2016-07-14,1.1157,117.88,1.09,0.83311,1.0
2016-07-15,1.1128,117.63,1.0899,0.83275,1.0
2016-07-18,1.1053,116.82,1.0869,0.83372,1.0
2016-07-19,1.1035,117.2,1.0877,0.8395,1.0
2016-07-20,1.1013,117.33,1.0882,0.83605,1.0
2016-07-21,1.1015,117.05,1.0872,0.83595,1.0
2016-07-22,1.1014,116.86,1.086,0.84108,1.0
2016-07-25,1.0982,116.64,1.0839,0.8367,1.0
2016-07-26,1.0997,114.67,1.087,0.8371,1.0
2016-07-27,1.0991,116.23,1.0928,0.83875,1.0
2016-07-28,1.109,116.14,1.0892,0.8422,1.0
2016-07-29,1.1113,114.83,1.0823,0.844,1.0
2016-08-01,1.1164,114.28,1.0807,0.8454,1.0
2016-08-02,1.1193,113.72,1.081,0.8431,1.0
2016-08-03,1.12,113.22,1.0845,0.8391,1.0
2016-08-04,1.1136,112.66,1.0834,0.84603,1.0
2016-08-05,1.1156,112.73,1.0852,0.8481,1.0
2016-08-08,1.1087,113.59,1.0883,0.84955,1.0
2016-08-09,1.1078,113.27,1.0899,0.85399,1.0
2016-08-10,1.1184,113.09,1.0923,0.85541,1.0
2016-08-11,1.1153,113.05,1.0859,0.86038,1.0
2016-08-12,1.1158,113.77,1.0888,0.8605,1.0
2016-08-15,1.118,112.97,1.0893,0.86677,1.0
2016-08-16,1.1295,112.74,1.0849,0.8706,1.0
2016-08-17,1.1276,113.53,1.0863,0.8664,1.0
2016-08-18,1.1321,113.6,1.0853,0.86073,1.0
2016-08-19,1.1326,113.53,1.0852,0.86537,1.0
2016-08-22,1.1306,113.73,1.0886,0.8624,1.0
2016-08-23,1.1339,113.48,1.0896,0.85995,1.0
2016-08-24,1.1268,112.95,1.0891,0.8513,1.0
2016-08-25,1.129,113.45,1.0905,0.8557,1.0
2016-08-26,1.129,113.33,1.0933,0.8545,1.0
2016-08-29,1.117,114.24,1.0937,0.85476,1.0
2016-08-30,1.1168,114.27,1.0951,0.8517,1.0
2016-08-31,1.1132,115.01,1.0957,0.84806,1.0
2016-09-01,1.1146,115.59,1.0978,0.8405,1.0
2016-09-02,1.1193,115.83,1.0959,0.8426,1.0
2016-09-05,1.1156,115.24,1.0925,0.83643,1.0
2016-09-06,1.1159,115.39,1.0923,0.83535,1.0
2016-09-07,1.1237,114.23,1.0891,0.83968,1.0
2016-09-08,1.1296,114.8,1.0917,0.8456,1.0
2016-09-09,1.1268,115.85,1.0969,0.84558,1.0
2016-09-12,1.1226,114.38,1.0935,0.84475,1.0
2016-09-13,1.1247,114.98,1.0925,0.84763,1.0
2016-09-14,1.1218,115.37,1.0945,0.85078,1.0
2016-09-15,1.1254,114.98,1.0941,0.85198,1.0
2016-09-16,1.1226,114.35,1.0941,0.85203,1.0
2016-09-19,1.1165,113.65,1.0955,0.855,1.0
2016-09-20,1.1184,113.93,1.0943,0.86213,1.0
2016-09-21,1.115,112.49,1.0883,0.85693,1.0
2016-09-22,1.1238,113.19,1.0867,0.85925,1.0
2016-09-23,1.1214,113.02,1.0887,0.86435,1.0
2016-09-26,1.1262,113.11,1.0905,0.8709,1.0
2016-09-27,1.122,112.52,1.088,0.86413,1.0
2016-09-28,1.1225,112.93,1.0891,0.86208,1.0
2016-09-29,1.1221,113.88,1.0876,0.86138,1.0
2016-09-30,1.1161,113.09,1.0876,0.86103,1.0
2016-10-03,1.1236,113.9,1.0918,0.87318,1.0
2016-10-04,1.1161,114.5,1.0949,0.8754,1.0
2016-10-05,1.1211,115.65,1.0959,0.88155,1.0
2016-10-06,1.1185,116.0,1.0942,0.88323,1.0
2016-10-07,1.114,115.44,1.0946,0.90353,1.0
2016-10-10,1.116,115.39,1.096,0.9007,1.0
2016-10-11,1.1079,114.9,1.0938,0.90233,1.0
2016-10-12,1.102,114.5,1.0906,0.8999,1.0
2016-10-13,1.1038,114.49,1.0904,0.9043,1.0
2016-10-14,1.1002,114.76,1.0889,0.8991,1.0
2016-10-17,1.0994,114.46,1.0872,0.90485,1.0
2016-10-18,1.0993,114.37,1.0886,0.89565,1.0
2016-10-19,1.0979,113.49,1.0854,0.89338,1.0
2016-10-20,1.098,113.76,1.0852,0.89568,1.0
2016-10-21,1.0886,112.96,1.0825,0.8932,1.0
2016-10-24,1.0891,113.29,1.0821,0.89015,1.0
2016-10-25,1.0872,113.65,1.0848,0.88998,1.0
2016-10-26,1.0925,113.97,1.0838,0.89465,1.0
2016-10-27,1.0927,114.39,1.0838,0.89158,1.0
2016-10-28,1.0922,115.1,1.0855,0.89905,1.0
2016-10-31,1.0946,114.97,1.082,0.9005,1.0
2016-11-01,1.1025,115.57,1.0823,0.90173,1.0
2016-11-02,1.1095,114.62,1.0787,0.90063,1.0
2016-11-03,1.1064,114.25,1.0787,0.88658,1.0
2016-11-04,1.1093,114.24,1.0774,0.88808,1.0
2016-11-07,1.1062,115.4,1.0789,0.8904,1.0
2016-11-08,1.1038,115.66,1.0778,0.89088,1.0
2016-11-09,1.1022,114.54,1.0793,0.8903,1.0
2016-11-10,1.0895,116.4,1.0762,0.87785,1.0
2016-11-11,1.0904,115.96,1.0732,0.86133,1.0
2016-11-14,1.0777,116.27,1.0739,0.85985,1.0
2016-11-15,1.0765,116.55,1.0758,0.86638,1.0
2016-11-16,1.0702,117.25,1.0738,0.8611,1.0
2016-11-17,1.0717,117.12,1.0737,0.86055,1.0
2016-11-18,1.0629,116.95,1.0711,0.86218,1.0
2016-11-21,1.0631,117.59,1.0727,0.85725,1.0
2016-11-22,1.0617,117.74,1.073,0.85423,1.0
2016-11-23,1.0602,118.04,1.0731,0.85393,1.0
2016-11-24,1.0548,119.43,1.0727,0.848,1.0
2016-11-25,1.0592,119.73,1.0736,0.85182,1.0
2016-11-28,1.0588,119.25,1.0751,0.85303,1.0
2016-11-29,1.0576,119.48,1.0752,0.84815,1.0
2016-11-30,1.0635,120.48,1.0803,0.8525,1.0
2016-12-01,1.0627,121.39,1.0764,0.84098,1.0
2016-12-02,1.0642,121.2,1.0751,0.84303,1.0
2016-12-05,1.0702,122.32,1.0797,0.84168,1.0
2016-12-06,1.0734,122.28,1.0833,0.8421,1.0
2016-12-07,1.073,122.42,1.0834,0.85095,1.0
2016-12-08,1.0762,122.61,1.0853,0.84995,1.0
2016-12-09,1.0559,121.48,1.0756,0.83935,1.0
2016-12-12,1.0596,122.69,1.0772,0.839,1.0
2016-12-13,1.061,122.27,1.0742,0.83488,1.0
2016-12-14,1.0644,122.39,1.0747,0.83963,1.0
2016-12-15,1.0419,123.03,1.0733,0.83598,1.0
2016-12-16,1.0439,123.38,1.0751,0.8389,1.0
2016-12-19,1.0422,122.19,1.0709,0.8414,1.0
2016-12-20,1.0364,122.43,1.0687,0.83978,1.0
2016-12-21,1.0421,122.31,1.0689,0.8424,1.0
2016-12-22,1.0444,122.86,1.0706,0.84645,1.0
2016-12-23,1.0446,122.6,1.0711,0.85278,1.0
2016-12-27,1.0445,122.61,1.0754,0.853,1.0
2016-12-28,1.0401,122.39,1.0714,0.85128,1.0
2016-12-29,1.0453,122.04,1.0714,0.853,1.0
2016-12-30,1.0541,123.4,1.0739,0.85618,1.0
2017-01-02,1.0465,122.92,1.0711,0.8514,1.0
2017-01-03,1.0385,122.75,1.0702,0.84565,1.0
2017-01-04,1.0437,122.64,1.0707,0.84945,1.0
2017-01-05,1.0501,122.38,1.0704,0.8544,1.0
2017-01-06,1.0589,122.83,1.0725,0.85648,1.0
2017-01-09,1.0516,122.66,1.0721,0.8666,1.0
2017-01-10,1.0567,122.84,1.0737,0.8694,1.0
2017-01-11,1.0503,122.14,1.0721,0.86725,1.0
2017-01-12,1.0679,121.69,1.0742,0.86843,1.0
2017-01-13,1.0661,121.91,1.0728,0.87548,1.0
2017-01-16,1.0594,120.91,1.0709,0.87808,1.0
2017-01-17,1.0684,121.1,1.0712,0.8679,1.0
2017-01-18,1.0664,121.05,1.0706,0.86833,1.0
2017-01-19,1.0668,122.23,1.0729,0.86555,1.0
2017-01-20,1.0632,122.47,1.0727,0.86595,1.0
2017-01-23,1.0715,121.72,1.0727,0.86148,1.0
2017-01-24,1.0748,121.85,1.0738,0.8635,1.0
2017-01-25,1.0743,121.79,1.0732,0.85323,1.0
2017-01-26,1.07,122.4,1.0693,0.85143,1.0
2017-01-27,1.0681,123.01,1.0689,0.8517,1.0
2017-01-30,1.063,121.76,1.0669,0.84935,1.0
2017-01-31,1.0755,121.94,1.0668,0.86105,1.0
2017-02-01,1.079,122.25,1.068,0.85418,1.0
2017-02-02,1.0808,121.4,1.069,0.86068,1.0
2017-02-03,1.0741,121.49,1.0695,0.86013,1.0
2017-02-06,1.0712,120.28,1.067,0.8595,1.0
2017-02-07,1.0675,119.94,1.0658,0.8633,1.0
2017-02-08,1.0665,119.39,1.0637,0.85315,1.0
2017-02-09,1.0692,120.04,1.0672,0.8509,1.0
2017-02-10,1.0629,120.65,1.0669,0.8529,1.0
2017-02-13,1.0629,120.9,1.0673,0.8489,1.0
2017-02-14,1.0623,120.43,1.0659,0.85098,1.0
2017-02-15,1.0555,120.85,1.0652,0.84998,1.0
2017-02-16,1.0652,120.95,1.0647,0.8511,1.0
2017-02-17,1.065,120.08,1.0637,0.8572,1.0
2017-02-20,1.0616,120.11,1.065,0.85145,1.0
2017-02-21,1.0537,119.77,1.0639,0.8486,1.0
2017-02-22,1.0513,118.79,1.0642,0.8445,1.0
2017-02-23,1.0573,119.3,1.0663,0.84628,1.0
2017-02-24,1.0609,119.04,1.0649,0.84503,1.0
2017-02-27,1.0587,118.87,1.0664,0.8528,1.0
2017-02-28,1.0597,118.83,1.0648,0.85305,1.0
2017-03-01,1.0533,119.84,1.0647,0.8555,1.0
2017-03-02,1.0514,120.24,1.0651,0.8556,1.0
2017-03-03,1.0565,120.83,1.0675,0.86355,1.0
2017-03-06,1.0592,120.55,1.0694,0.863,1.0
2017-03-07,1.0576,120.61,1.073,0.8671,1.0
2017-03-08,1.0556,120.65,1.0702,0.86753,1.0
2017-03-09,1.0551,120.95,1.0709,0.86653,1.0
2017-03-10,1.0606,122.42,1.0743,0.8725,1.0
2017-03-13,1.0663,122.35,1.0749,0.87258,1.0
2017-03-14,1.0631,122.13,1.0726,0.87563,1.0
2017-03-15,1.0622,121.77,1.0715,0.87073,1.0
2017-03-16,1.0726,121.55,1.0695,0.8681,1.0
2017-03-17,1.0737,121.49,1.0698,0.86868,1.0
2017-03-20,1.0752,121.19,1.072,0.86793,1.0
2017-03-21,1.0802,121.58,1.075,0.86753,1.0
2017-03-22,1.0807,120.07,1.0714,0.8679,1.0
2017-03-23,1.0786,119.36,1.07,0.86273,1.0
2017-03-24,1.0805,120.09,1.0718,0.866,1.0
2017-03-27,1.0889,119.93,1.0713,0.86403,1.0
2017-03-28,1.0859,119.84,1.0693,0.86455,1.0
2017-03-29,1.0748,119.17,1.0712,0.86385,1.0
2017-03-30,1.0737,119.39,1.0698,0.8618,1.0
2017-03-31,1.0691,119.55,1.0696,0.85553,1.0
2017-04-03,1.0661,118.64,1.0682,0.8526,1.0
2017-04-04,1.0651,117.55,1.0673,0.85623,1.0
2017-04-05,1.0678,118.49,1.0708,0.8551,1.0
2017-04-06,1.0666,118.23,1.0702,0.8559,1.0
2017-04-07,1.063,117.64,1.0695,0.85573,1.0
2017-04-10,1.0578,117.72,1.0682,0.85335,1.0
2017-04-11,1.0616,117.36,1.0696,0.8533,1.0
2017-04-12,1.0605,116.22,1.0678,0.8484,1.0
2017-04-13,1.063,116.01,1.0686,0.84763,1.0
2017-04-18,1.0682,116.26,1.0686,0.84375,1.0
2017-04-19,1.0725,116.91,1.069,0.8343,1.0
2017-04-20,1.0745,117.16,1.0701,0.8392,1.0
2017-04-21,1.0698,116.72,1.068,0.8372,1.0
2017-04-24,1.0848,119.67,1.0806,0.8483,1.0
2017-04-25,1.0891,120.34,1.0826,0.84928,1.0
2017-04-26,1.0893,121.35,1.0835,0.84903,1.0
2017-04-27,1.0881,121.27,1.082,0.8442,1.0
2017-04-28,1.093,121.76,1.0831,0.84473,1.0
2017-05-02,1.0915,122.55,1.0852,0.8452,1.0
2017-05-03,1.0919,122.47,1.0812,0.8444,1.0
2017-05-04,1.0927,123.31,1.0843,0.84765,1.0
2017-05-05,1.0961,123.29,1.0839,0.8471,1.0
2017-05-08,1.0938,123.1,1.0878,0.84465,1.0
2017-05-09,1.0888,124.04,1.0938,0.843,1.0
2017-05-10,1.0882,123.84,1.0949,0.83985,1.0
2017-05-11,1.086,123.69,1.0952,0.84485,1.0
2017-05-12,1.0876,123.82,1.0963,0.84588,1.0
2017-05-15,1.0972,124.45,1.0944,0.84928,1.0
2017-05-16,1.1059,125.67,1.0958,0.85868,1.0
2017-05-17,1.1117,124.82,1.0923,0.85745,1.0
2017-05-18,1.1129,123.05,1.0874,0.85363,1.0
2017-05-19,1.1179,124.35,1.0921,0.85908,1.0
2017-05-22,1.1243,125.18,1.0911,0.86353,1.0
2017-05-23,1.1215,124.62,1.0912,0.86463,1.0
2017-05-24,1.1193,125.15,1.0929,0.8634,1.0
2017-05-25,1.1214,125.33,1.0904,0.86528,1.0
2017-05-26,1.1196,124.38,1.0888,0.8719,1.0
2017-05-29,1.1188,124.57,1.09,0.87093,1.0
2017-05-30,1.1173,123.97,1.0903,0.86793,1.0
2017-05-31,1.1221,124.4,1.0896,0.87365,1.0
2017-06-01,1.1219,124.53,1.0883,0.8723,1.0
2017-06-02,1.1217,125.02,1.0893,0.87268,1.0
2017-06-05,1.1249,124.3,1.0856,0.8713,1.0
2017-06-06,1.1258,123.12,1.0851,0.8723,1.0
2017-06-07,1.1217,122.78,1.0843,0.86908,1.0
2017-06-08,1.1229,123.77,1.0856,0.86755,1.0
2017-06-09,1.1176,123.44,1.0863,0.87638,1.0
2017-06-12,1.1221,123.3,1.0857,0.88545,1.0
2017-06-13,1.1217,123.43,1.085,0.88075,1.0
2017-06-14,1.1203,123.58,1.0874,0.8796,1.0
2017-06-15,1.1166,122.95,1.0874,0.8764,1.0
2017-06-16,1.1167,124.33,1.0885,0.87453,1.0
2017-06-19,1.1199,124.26,1.087,0.87518,1.0
2017-06-20,1.1156,124.25,1.0854,0.88143,1.0
2017-06-21,1.1147,124.21,1.0857,0.8781,1.0
2017-06-22,1.1169,124.27,1.0867,0.88168,1.0
2017-06-23,1.1173,124.36,1.0851,0.87805,1.0
2017-06-26,1.1187,124.93,1.0881,0.8783,1.0
2017-06-27,1.1278,126.16,1.0883,0.8837,1.0
2017-06-28,1.1375,127.53,1.0913,0.88525,1.0
2017-06-29,1.1413,128.59,1.0935,0.8799,1.0
2017-06-30,1.1412,127.75,1.093,0.87933,1.0
2017-07-03,1.1369,128.46,1.0943,0.87705,1.0
2017-07-04,1.1353,128.57,1.0954,0.87805,1.0
2017-07-05,1.1329,128.64,1.095,0.87735,1.0
2017-07-06,1.1385,129.01,1.0975,0.88013,1.0
2017-07-07,1.1412,129.8,1.0983,0.88488,1.0
2017-07-10,1.1387,129.98,1.1007,0.88443,1.0
2017-07-11,1.1405,130.36,1.104,0.88318,1.0
2017-07-12,1.1449,130.02,1.1027,0.88925,1.0
2017-07-13,1.1417,129.17,1.1011,0.88215,1.0
2017-07-14,1.1415,129.1,1.1051,0.87983,1.0
2017-07-17,1.1462,128.86,1.1012,0.87755,1.0
2017-07-18,1.1555,129.46,1.1025,0.8878,1.0
2017-07-19,1.1533,129.03,1.0994,0.88485,1.0
2017-07-20,1.1485,128.92,1.1039,0.88718,1.0
2017-07-21,1.1642,129.72,1.1051,0.8961,1.0
2017-07-24,1.1648,129.09,1.102,0.8935,1.0
2017-07-25,1.1694,130.28,1.1063,0.89395,1.0
2017-07-26,1.1644,130.26,1.1152,0.89275,1.0
2017-07-27,1.1694,130.32,1.1232,0.88978,1.0
2017-07-28,1.1729,130.37,1.1357,0.89568,1.0
2017-07-31,1.1727,129.7,1.1359,0.8942,1.0
2017-08-01,1.1812,130.53,1.1414,0.8944,1.0
2017-08-02,1.1829,130.98,1.1459,0.89425,1.0
2017-08-03,1.186,130.91,1.1501,0.90318,1.0
2017-08-04,1.1868,130.67,1.1494,0.9028,1.0
2017-08-07,1.1797,130.78,1.148,0.90435,1.0
2017-08-08,1.1814,130.31,1.1478,0.90678,1.0
2017-08-09,1.1731,128.74,1.1293,0.90338,1.0
2017-08-10,1.1732,128.76,1.1341,0.90303,1.0
2017-08-11,1.1765,128.41,1.132,0.90645,1.0
2017-08-14,1.1797,129.28,1.1422,0.90935,1.0
2017-08-15,1.1744,129.67,1.1417,0.91145,1.0
2017-08-16,1.171,129.79,1.1406,0.90993,1.0
2017-08-17,1.1697,128.81,1.1311,0.90895,1.0
2017-08-18,1.174,128.02,1.1287,0.91188,1.0
2017-08-21,1.1761,128.17,1.1362,0.91318,1.0
2017-08-22,1.1771,128.73,1.1364,0.91713,1.0
2017-08-23,1.1799,128.71,1.1392,0.92133,1.0
2017-08-24,1.1806,129.06,1.1375,0.92,1.0
2017-08-25,1.1808,129.59,1.139,0.92083,1.0
2017-08-28,1.1925,130.34,1.1389,0.92328,1.0
2017-08-29,1.2048,130.86,1.1386,0.92965,1.0
2017-08-30,1.1916,131.25,1.1422,0.92246,1.0
2017-08-31,1.1825,130.81,1.1446,0.91973,1.0
2017-09-01,1.192,131.29,1.1441,0.92075,1.0
2017-09-04,1.1905,130.6,1.1399,0.91855,1.0
2017-09-05,1.189,129.99,1.1407,0.9174,1.0
2017-09-06,1.1931,129.92,1.1399,0.91428,1.0
2017-09-07,1.1971,130.34,1.1412,0.91403,1.0
2017-09-08,1.206,129.5,1.1405,0.91268,1.0
2017-09-11,1.1997,130.38,1.1404,0.90775,1.0
2017-09-12,1.1933,130.93,1.1444,0.89878,1.0
2017-09-13,1.1979,131.79,1.1496,0.90243,1.0
2017-09-14,1.1885,131.55,1.1496,0.89123,1.0
2017-09-15,1.1963,132.92,1.148,0.88043,1.0
2017-09-18,1.1948,133.09,1.1464,0.88253,1.0
2017-09-19,1.1972,133.44,1.1535,0.88622,1.0
2017-09-20,1.2007,133.63,1.1532,0.8868,1.0
2017-09-21,1.1905,133.86,1.1585,0.8824,1.0
2017-09-22,1.1961,134.01,1.1588,0.88155,1.0
2017-09-25,1.1867,133.19,1.1562,0.87938,1.0
2017-09-26,1.1787,131.99,1.1452,0.87775,1.0
2017-09-27,1.1741,132.6,1.1451,0.87565,1.0
2017-09-28,1.1778,132.56,1.146,0.87635,1.0
2017-09-29,1.1806,132.82,1.1457,0.88178,1.0
2017-10-02,1.1744,132.5,1.1399,0.88418,1.0
2017-10-03,1.1753,132.77,1.1449,0.88793,1.0
2017-10-04,1.1787,132.47,1.1456,0.88768,1.0
2017-10-05,1.1742,132.05,1.1472,0.89153,1.0
2017-10-06,1.1707,132.23,1.1473,0.89535,1.0
2017-10-09,1.1746,132.36,1.1497,0.89195,1.0
2017-10-10,1.1797,132.55,1.1522,0.8941,1.0
2017-10-11,1.183,132.72,1.1524,0.8971,1.0
2017-10-12,1.1856,133.12,1.1552,0.90235,1.0
2017-10-13,1.181,132.49,1.1533,0.8898,1.0
2017-10-16,1.1803,131.99,1.1514,0.88753,1.0
